# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.282371 -----------------
#dely    BF
0.050  0.5167  0.0005
0.150  0.4721  0.0005
0.250  0.4143  0.0004
0.350  0.3483  0.0004
0.450  0.2915  0.0003
0.550  0.2293  0.0003
0.650  0.1783  0.0002
0.750  0.1323  0.0002
0.850  0.0953  0.0002
0.950  0.0628  0.0001
1.050  0.0417  0.0001
1.150  0.0248  0.0001
1.250  0.0133  0.0000
1.350  0.0053  0.0000
1.450  0.0002  0.0000
1.550 -0.0007 -0.0000
1.650 -0.0012 -0.0000
1.750 -0.0005 -0.0000
