# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.108959 -----------------
#dely    BF    dB     BFVar
0.050  0.1091  0.0000  0.0021
0.150  0.1037  0.0000  0.0029
0.250  0.0973  0.0000  0.0027
0.350  0.0940  0.0000  0.0019
0.450  0.0906  0.0000  0.0030
0.550  0.0857  0.0000  0.0023
0.650  0.0807  0.0001  0.0015
0.750  0.0745  0.0001  0.0011
0.850  0.0692  0.0001  0.0008
0.950  0.0609  0.0001  0.0016
1.050  0.0535  0.0001  0.0012
1.150  0.0463  0.0001  0.0014
1.250  0.0391  0.0001  0.0007
1.350  0.0312  0.0000  0.0014
1.450  0.0238  0.0000  0.0011
1.550  0.0168  0.0000  0.0012
1.650  0.0098  0.0000  0.0006
1.750  0.0034  0.0000  0.0002
