# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.368991 -----------------
#dely    BF
0.050  0.5792  0.0005
0.150  0.5422  0.0005
0.250  0.4835  0.0005
0.350  0.4311  0.0005
0.450  0.3751  0.0004
0.550  0.3166  0.0004
0.650  0.2601  0.0003
0.750  0.2098  0.0003
0.850  0.1633  0.0003
0.950  0.1202  0.0002
1.050  0.0850  0.0002
1.150  0.0580  0.0001
1.250  0.0340  0.0001
1.350  0.0193  0.0001
1.450  0.0101  0.0000
1.550  0.0027  0.0000
1.650  0.0000  0.0000
1.750 -0.0004 -0.0000
