# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.231141 -----------------
#dely    BF
0.050  0.2513  0.0017
0.150  0.3600  0.0025
0.250  0.1955  0.0015
0.350  0.2193  0.0018
0.450  0.2269  0.0020
0.550  0.3075  0.0029
0.650  0.2221  0.0024
0.750  0.0827  0.0010
0.850  0.1526  0.0020
0.950  0.1200  0.0018
1.050  0.0720  0.0013
1.150  0.0628  0.0013
1.250  0.0030  0.0001
1.350  0.0104  0.0003
1.450  0.0228  0.0008
1.550  0.0018  0.0001
1.650  0.0009  0.0001
1.750 -0.0000 -0.0000
