# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.214473 -----------------
#dely    BF
0.050 -0.5093 -0.0031
0.150 -0.3988 -0.0025
0.250 -0.3899 -0.0026
0.350 -0.3276 -0.0023
0.450 -0.2671 -0.0020
0.550 -0.2167 -0.0018
0.650 -0.1349 -0.0012
0.750 -0.0474 -0.0005
0.850 -0.0361 -0.0004
0.950 -0.0310 -0.0004
1.050 -0.0049 -0.0001
1.150  0.0520  0.0008
1.250  0.0398  0.0007
1.350  0.0384  0.0008
1.450  0.0311  0.0008
1.550  0.0230  0.0007
1.650  0.0313  0.0013
1.750  0.0032  0.0003
