# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0889868 -----------------
#dely    BF    dB     BFVar
0.050  0.1934  0.0007  0.0038
0.150  0.1776  0.0007  0.0051
0.250  0.1493  0.0006  0.0029
0.350  0.1202  0.0005  0.0026
0.450  0.0874  0.0004  0.0024
0.550  0.0637  0.0003  0.0024
0.650  0.0418  0.0002  0.0026
0.750  0.0263  0.0002  0.0015
0.850  0.0156  0.0001  0.0013
0.950  0.0082  0.0001  0.0009
1.050  0.0042  0.0000  0.0004
1.150  0.0016  0.0000  0.0002
1.250  0.0006  0.0000  0.0001
1.350  0.0001  0.0000  0.0001
1.450  0.0000  0.0000  0.0000
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
