# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0212992 -----------------
#dely    BF
0.050 -0.0228 -0.0020
0.150 -0.0208 -0.0018
0.250 -0.0304 -0.0030
0.350 -0.0274 -0.0026
0.450 -0.0247 -0.0027
0.550 -0.0200 -0.0023
0.650 -0.0142 -0.0018
0.750 -0.0085 -0.0012
0.850 -0.0222 -0.0036
0.950 -0.0048 -0.0009
1.050 -0.0066 -0.0018
1.150 -0.0063 -0.0026
1.250 -0.0031 -0.0010
1.350  0.0017  0.0006
1.450 -0.0029 -0.0017
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
