# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.172071 -----------------
#dely    BF
0.050 -0.4670 -0.0031
0.150 -0.4661 -0.0032
0.250 -0.3435 -0.0025
0.350 -0.2378 -0.0018
0.450 -0.2543 -0.0020
0.550 -0.1248 -0.0011
0.650 -0.0628 -0.0006
0.750 -0.0013 -0.0000
0.850 -0.0728 -0.0008
0.950  0.0213  0.0003
1.050  0.0310  0.0004
1.150  0.0304  0.0005
1.250  0.0437  0.0007
1.350  0.0572  0.0011
1.450  0.0550  0.0013
1.550  0.0414  0.0012
1.650  0.0268  0.0011
1.750  0.0028  0.0002
