# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.116847 -----------------
#dely    BF    dB     BFVar
0.050  0.2063  0.0006  0.0023
0.150  0.1922  0.0006  0.0047
0.250  0.1683  0.0006  0.0041
0.350  0.1411  0.0005  0.0059
0.450  0.1151  0.0005  0.0032
0.550  0.0927  0.0004  0.0021
0.650  0.0745  0.0004  0.0025
0.750  0.0567  0.0003  0.0014
0.850  0.0426  0.0003  0.0016
0.950  0.0311  0.0003  0.0014
1.050  0.0216  0.0002  0.0011
1.150  0.0134  0.0002  0.0006
1.250  0.0077  0.0001  0.0004
1.350  0.0038  0.0001  0.0004
1.450  0.0013  0.0000  0.0001
1.550  0.0002  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
