# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.132496 -----------------
#dely    BF    dB     BFVar
0.050  0.2820  0.0026  0.0133
0.150  0.2325  0.0023  0.0108
0.250  0.1953  0.0021  0.0087
0.350  0.1508  0.0018  0.0084
0.450  0.1262  0.0017  0.0103
0.550  0.0950  0.0015  0.0149
0.650  0.0770  0.0014  0.0062
0.750  0.0568  0.0012  0.0342
0.850  0.0412  0.0011  0.0034
0.950  0.0315  0.0010  0.0025
1.050  0.0181  0.0007  0.0073
1.150  0.0104  0.0005  0.0015
1.250  0.0059  0.0004  0.0016
1.350  0.0018  0.0002  0.0005
1.450  0.0005  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
