# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.153193 -----------------
#dely    BF    dB     BFVar
0.050  0.1539  0.0001  0.0028
0.150  0.1472  0.0001  0.0037
0.250  0.1440  0.0001  0.0016
0.350  0.1383  0.0001  0.0041
0.450  0.1332  0.0001  0.0027
0.550  0.1269  0.0001  0.0026
0.650  0.1191  0.0001  0.0016
0.750  0.1104  0.0001  0.0018
0.850  0.0989  0.0001  0.0012
0.950  0.0875  0.0001  0.0017
1.050  0.0749  0.0001  0.0010
1.150  0.0622  0.0001  0.0014
1.250  0.0497  0.0001  0.0007
1.350  0.0380  0.0001  0.0009
1.450  0.0262  0.0001  0.0010
1.550  0.0155  0.0000  0.0004
1.650  0.0055  0.0000  0.0003
1.750  0.0006  0.0000  0.0001
