# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0809175 -----------------
#dely    BF
0.050  0.1476  0.0010
0.150  0.1333  0.0009
0.250  0.1155  0.0008
0.350  0.0938  0.0007
0.450  0.0788  0.0007
0.550  0.0621  0.0006
0.650  0.0500  0.0005
0.750  0.0372  0.0004
0.850  0.0290  0.0004
0.950  0.0228  0.0004
1.050  0.0168  0.0003
1.150  0.0105  0.0002
1.250  0.0064  0.0002
1.350  0.0037  0.0001
1.450  0.0013  0.0001
1.550  0.0002  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
