# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0282775 -----------------
#dely    BF    dB     BFVar
0.050  0.0179  0.0001  0.0049
0.150  0.0233  0.0001  0.0052
0.250  0.0311  0.0002  0.0110
0.350  0.0403  0.0002  0.0044
0.450  0.0406  0.0003  0.0042
0.550  0.0363  0.0003  0.0023
0.650  0.0293  0.0003  0.0023
0.750  0.0239  0.0003  0.0017
0.850  0.0166  0.0002  0.0018
0.950  0.0112  0.0002  0.0008
1.050  0.0065  0.0001  0.0006
1.150  0.0035  0.0001  0.0004
1.250  0.0015  0.0000  0.0002
1.350  0.0005  0.0000  0.0001
1.450  0.0002  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
