# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0888619 -----------------
#dely    BF    dB     BFVar
0.050  0.1432  0.0015  0.0131
0.150  0.1311  0.0015  0.0075
0.250  0.1290  0.0015  0.0053
0.350  0.1126  0.0014  0.0060
0.450  0.0991  0.0014  0.0050
0.550  0.0762  0.0012  0.0042
0.650  0.0621  0.0011  0.0061
0.750  0.0464  0.0009  0.0058
0.850  0.0370  0.0009  0.0032
0.950  0.0226  0.0006  0.0037
1.050  0.0158  0.0006  0.0026
1.150  0.0072  0.0003  0.0009
1.250  0.0043  0.0003  0.0015
1.350  0.0018  0.0002  0.0005
1.450  0.0002  0.0000  0.0003
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
