# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0832197 -----------------
#dely    BF    dB     BFVar
0.050  0.0857  0.0000  0.0046
0.150  0.0838  0.0000  0.0041
0.250  0.0799  0.0000  0.0034
0.350  0.0790  0.0001  0.0028
0.450  0.0772  0.0001  0.0057
0.550  0.0732  0.0001  0.0017
0.650  0.0677  0.0001  0.0020
0.750  0.0609  0.0001  0.0033
0.850  0.0532  0.0001  0.0016
0.950  0.0449  0.0001  0.0012
1.050  0.0378  0.0001  0.0014
1.150  0.0294  0.0000  0.0008
1.250  0.0222  0.0000  0.0011
1.350  0.0166  0.0000  0.0009
1.450  0.0117  0.0000  0.0010
1.550  0.0064  0.0000  0.0014
1.650  0.0023  0.0000  0.0004
1.750  0.0002  0.0000  0.0001
