# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.108494 -----------------
#dely    BF
0.050 -0.1496 -0.0002
0.150 -0.1403 -0.0002
0.250 -0.1261 -0.0001
0.350 -0.1132 -0.0001
0.450 -0.0964 -0.0001
0.550 -0.0819 -0.0001
0.650 -0.0683 -0.0001
0.750 -0.0603 -0.0001
0.850 -0.0505 -0.0001
0.950 -0.0429 -0.0001
1.050 -0.0371 -0.0001
1.150 -0.0323 -0.0001
1.250 -0.0270 -0.0001
1.350 -0.0212 -0.0001
1.450 -0.0157 -0.0001
1.550 -0.0127 -0.0001
1.650 -0.0070 -0.0000
1.750 -0.0024 -0.0000
