# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.332612 -----------------
#dely    BF
0.050  0.5428  0.0032
0.150  0.5167  0.0031
0.250  0.4624  0.0029
0.350  0.4219  0.0029
0.450  0.3423  0.0025
0.550  0.2809  0.0022
0.650  0.2065  0.0018
0.750  0.1464  0.0014
0.850  0.1195  0.0012
0.950  0.1042  0.0012
1.050  0.0574  0.0008
1.150  0.0615  0.0009
1.250  0.0279  0.0005
1.350  0.0203  0.0004
1.450  0.0071  0.0002
1.550  0.0032  0.0001
1.650  0.0054  0.0002
1.750 -0.0003 -0.0000
