# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0658017 -----------------
#dely    BF
0.050 -0.0506 -0.0000
0.150 -0.0454 -0.0000
0.250 -0.0484 -0.0000
0.350 -0.0436 -0.0000
0.450 -0.0444 -0.0000
0.550 -0.0473 -0.0000
0.650 -0.0469 -0.0000
0.750 -0.0464 -0.0001
0.850 -0.0460 -0.0001
0.950 -0.0445 -0.0001
1.050 -0.0416 -0.0001
1.150 -0.0393 -0.0001
1.250 -0.0348 -0.0001
1.350 -0.0278 -0.0001
1.450 -0.0220 -0.0001
1.550 -0.0164 -0.0000
1.650 -0.0094 -0.0000
1.750 -0.0031 -0.0000
