# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00770645 -----------------
#dely    BF    dB     BFVar
0.050  0.0379  0.0002  0.0053
0.150  0.0312  0.0001  0.0038
0.250  0.0209  0.0001  0.0032
0.350  0.0098  0.0001  0.0093
0.450  0.0019  0.0000  0.0022
0.550 -0.0036 -0.0000  0.0017
0.650 -0.0053 -0.0001  0.0011
0.750 -0.0040 -0.0000  0.0010
0.850 -0.0041 -0.0001  0.0005
0.950 -0.0032 -0.0001  0.0003
1.050 -0.0024 -0.0001  0.0003
1.150 -0.0012 -0.0000  0.0002
1.250 -0.0006 -0.0000  0.0002
1.350 -0.0002 -0.0000  0.0001
1.450 -0.0001 -0.0000  0.0000
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
