# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.364901 -----------------
#dely    BF    dB     BFVar
0.050  0.6351  0.0003  0.0086
0.150  0.5870  0.0003  0.0059
0.250  0.5195  0.0003  0.0053
0.350  0.4457  0.0003  0.0040
0.450  0.3698  0.0002  0.0051
0.550  0.3028  0.0002  0.0038
0.650  0.2363  0.0002  0.0031
0.750  0.1809  0.0002  0.0028
0.850  0.1318  0.0001  0.0029
0.950  0.0933  0.0001  0.0039
1.050  0.0626  0.0001  0.0010
1.150  0.0398  0.0001  0.0018
1.250  0.0244  0.0000  0.0011
1.350  0.0126  0.0000  0.0005
1.450  0.0057  0.0000  0.0007
1.550  0.0017  0.0000  0.0002
1.650 -0.0001 -0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
