# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0347123 -----------------
#dely    BF
0.050 -0.1156 -0.0007
0.150 -0.0833 -0.0005
0.250 -0.0877 -0.0006
0.350 -0.0583 -0.0004
0.450 -0.1168 -0.0009
0.550 -0.0590 -0.0005
0.650 -0.0110 -0.0001
0.750  0.0027  0.0000
0.850  0.0227  0.0002
0.950  0.0222  0.0003
1.050  0.0083  0.0001
1.150  0.0357  0.0005
1.250  0.0466  0.0008
1.350 -0.0074 -0.0002
1.450  0.0243  0.0006
1.550  0.0091  0.0003
1.650  0.0155  0.0007
1.750  0.0050  0.0004
