# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.219526 -----------------
#dely    BF    dB     BFVar
0.050  0.2846  0.0002  0.0040
0.150  0.2655  0.0002  0.0021
0.250  0.2445  0.0002  0.0030
0.350  0.2241  0.0002  0.0033
0.450  0.2047  0.0001  0.0036
0.550  0.1816  0.0001  0.0036
0.650  0.1594  0.0001  0.0033
0.750  0.1384  0.0001  0.0024
0.850  0.1167  0.0001  0.0029
0.950  0.0982  0.0001  0.0017
1.050  0.0789  0.0001  0.0017
1.150  0.0623  0.0001  0.0011
1.250  0.0479  0.0001  0.0020
1.350  0.0356  0.0001  0.0008
1.450  0.0249  0.0000  0.0013
1.550  0.0166  0.0000  0.0005
1.650  0.0087  0.0000  0.0007
1.750  0.0027  0.0000  0.0013
