# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.2568, SIGMA_HAD=0.657558
# NSAMPLE=10000000, Tblast=78.2993, UPERPblast(x,y)=(0.7656,0.7656)
# SOVERUD=0.922, QUARK_ENTROPY_RATIO=0.1791, BARYON_FUDGE=0.6118
# ------- normalization=0.0047721 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0112  0.0000  0.0007  0.0039  0.0066
0.150  0.0098  0.0000  0.0011  0.0033  0.0054
0.250  0.0076  0.0000  0.0009  0.0033  0.0034
0.350  0.0054  0.0000  0.0011  0.0030  0.0014
0.450  0.0027  0.0000  0.0006  0.0025 -0.0003
0.550  0.0027  0.0000  0.0007  0.0023 -0.0004
0.650  0.0017  0.0000  0.0005  0.0016 -0.0005
0.750  0.0018  0.0000  0.0006  0.0014 -0.0002
0.850  0.0017  0.0000  0.0006  0.0010  0.0001
0.950  0.0010  0.0000  0.0002  0.0007  0.0002
1.050  0.0008  0.0000  0.0000  0.0006  0.0002
1.150  0.0007  0.0000  0.0003  0.0003  0.0001
1.250  0.0005  0.0000  0.0002  0.0002  0.0001
1.350  0.0002  0.0000  0.0001  0.0001  0.0000
1.450  0.0001  0.0000  0.0000  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
