# ICODE=211, JCODE=-321
# SIGMA_QGP=1.2568, SIGMA_HAD=0.657558
# NSAMPLE=10000000, Tblast=78.2993, UPERPblast(x,y)=(0.7656,0.7656)
# SOVERUD=0.922, QUARK_ENTROPY_RATIO=0.1791, BARYON_FUDGE=0.6118
# ------- normalization=0.0130842 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0187  0.0000  0.0031  0.0036  0.0119
0.150  0.0178  0.0000  0.0026  0.0036  0.0116
0.250  0.0172  0.0000  0.0026  0.0033  0.0112
0.350  0.0158  0.0000  0.0023  0.0029  0.0106
0.450  0.0142  0.0000  0.0021  0.0025  0.0096
0.550  0.0124  0.0000  0.0021  0.0020  0.0083
0.650  0.0100  0.0000  0.0015  0.0017  0.0068
0.750  0.0085  0.0000  0.0013  0.0014  0.0057
0.850  0.0063  0.0000  0.0011  0.0010  0.0042
0.950  0.0044  0.0000  0.0010  0.0008  0.0027
1.050  0.0026  0.0000  0.0006  0.0005  0.0015
1.150  0.0015  0.0000  0.0004  0.0004  0.0007
1.250  0.0009  0.0000  0.0004  0.0002  0.0003
1.350  0.0005  0.0000  0.0003  0.0001  0.0001
1.450  0.0002  0.0000  0.0001  0.0001  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
