# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0355748 -----------------
#dely    BF
0.050 -0.0678 -0.0060
0.150 -0.0756 -0.0062
0.250 -0.0352 -0.0032
0.350 -0.0477 -0.0048
0.450 -0.0286 -0.0030
0.550 -0.0302 -0.0039
0.650 -0.0245 -0.0034
0.750 -0.0206 -0.0032
0.850 -0.0081 -0.0014
0.950 -0.0122 -0.0024
1.050 -0.0011 -0.0004
1.150 -0.0012 -0.0004
1.250 -0.0021 -0.0006
1.350 -0.0006 -0.0003
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
