# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.431829 -----------------
#dely    BF
0.050  0.5577  0.0039
0.150  0.6050  0.0044
0.250  0.5510  0.0041
0.350  0.4290  0.0034
0.450  0.4035  0.0033
0.550  0.3766  0.0033
0.650  0.3394  0.0032
0.750  0.2472  0.0025
0.850  0.2233  0.0024
0.950  0.1725  0.0021
1.050  0.1322  0.0017
1.150  0.1280  0.0019
1.250  0.0633  0.0011
1.350  0.0515  0.0010
1.450  0.0300  0.0007
1.550  0.0094  0.0003
1.650  0.0039  0.0001
1.750 -0.0052 -0.0004
