'uu_width','ud_width','us_width','ss_width'
0.946692, 0.737959, 0.108021, 0.110362
0.946692, 0.737959, 0.108021, 0.110362
0.946692, 0.737959, 0.108021, 0.110362
0.946692, 0.737959, 0.108021, 0.110362
0.928584, 0.755254, 0.100282, 0.118405
0.928584, 0.755254, 0.100282, 0.118405
0.943114, 0.666929, 0.119579, 0.104327
0.943114, 0.666929, 0.119579, 0.104327
0.943114, 0.666929, 0.119579, 0.104327
0.943114, 0.666929, 0.119579, 0.104327
0.943114, 0.666929, 0.119579, 0.104327
0.991258, 0.67896, 0.135133, 0.136743
1.02705, 0.582405, 0.122317, 0.161465
0.996771, 0.633647, 0.133361, 0.144236
0.962125, 0.643517, 0.124774, 0.166146
0.923938, 0.575505, 0.200485, 0.106888
0.91912, 0.460382, 0.120718, 0.10007
0.91912, 0.460382, 0.120718, 0.10007
0.91912, 0.460382, 0.120718, 0.10007
0.938801, 0.501201, 0.136838, 0.164795
0.982791, 0.491685, 0.109275, 0.122289
0.982791, 0.491685, 0.109275, 0.122289
0.982791, 0.491685, 0.109275, 0.122289
0.982791, 0.491685, 0.109275, 0.122289
1.0044, 0.51372, 0.108889, 0.119037
1.0044, 0.51372, 0.108889, 0.119037
1.0044, 0.51372, 0.108889, 0.119037
0.970298, 0.603471, 0.18526, 0.107137
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.995504, 0.519925, 0.100732, 0.144122
0.957904, 0.475406, 0.126115, 0.148802
0.892581, 0.597362, 0.125338, 0.114523
0.892581, 0.597362, 0.125338, 0.114523
0.892581, 0.597362, 0.125338, 0.114523
0.906546, 0.708903, 0.116504, 0.127423
0.906546, 0.708903, 0.116504, 0.127423
0.906056, 0.767152, 0.114088, 0.150168
0.949257, 0.754729, 0.163707, 0.123151
0.949257, 0.754729, 0.163707, 0.123151
0.969454, 0.713137, 0.125162, 0.17489
0.915678, 0.771922, 0.110247, 0.188805
0.915678, 0.771922, 0.110247, 0.188805
0.915678, 0.771922, 0.110247, 0.188805
0.897385, 0.833182, 0.131996, 0.169693
0.886701, 0.81728, 0.134763, 0.106497
0.886701, 0.81728, 0.134763, 0.106497
0.886701, 0.81728, 0.134763, 0.106497
0.975831, 0.802482, 0.124281, 0.124113
0.992908, 0.694019, 0.131613, 0.136118
0.944236, 0.766867, 0.134652, 0.103439
0.900561, 0.738383, 0.112441, 0.151954
0.928749, 0.768357, 0.117509, 0.157904
0.903057, 0.768417, 0.106226, 0.140068
0.903057, 0.768417, 0.106226, 0.140068
0.914986, 0.885915, 0.103644, 0.149902
0.914986, 0.885915, 0.103644, 0.149902
0.914986, 0.885915, 0.103644, 0.149902
0.914986, 0.885915, 0.103644, 0.149902
0.914986, 0.885915, 0.103644, 0.149902
