# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.19555 -----------------
#dely    BF
0.050  0.3390  0.0008
0.150  0.3138  0.0007
0.250  0.2721  0.0007
0.350  0.2407  0.0006
0.450  0.2010  0.0006
0.550  0.1605  0.0005
0.650  0.1301  0.0004
0.750  0.0996  0.0003
0.850  0.0729  0.0003
0.950  0.0503  0.0002
1.050  0.0387  0.0002
1.150  0.0225  0.0001
1.250  0.0095  0.0001
1.350  0.0061  0.0000
1.450  0.0008  0.0000
1.550 -0.0007 -0.0000
1.650 -0.0005 -0.0000
1.750 -0.0008 -0.0000
