# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0534923 -----------------
#dely    BF
0.050  0.0807  0.0043
0.150  0.0780  0.0041
0.250  0.0842  0.0046
0.350  0.0640  0.0037
0.450  0.0547  0.0033
0.550  0.0408  0.0029
0.650  0.0333  0.0025
0.750  0.0272  0.0021
0.850  0.0269  0.0024
0.950  0.0181  0.0019
1.050  0.0140  0.0017
1.150  0.0067  0.0011
1.250  0.0052  0.0010
1.350  0.0016  0.0004
1.450 -0.0003 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
