1.40214 151.69 117.368 -223.798 26.5309 8.78154 -27.8883 -78.2348 -134.034 105.813 -47.1834 -35.8705 101.862 
-20.7149 36.9891 31.1843 -50.4866 7.3723 -0.237476 -1.561 -16.3451 13.0155 25.6518 97.008 102.907 -115.881 
-9.79664 -12.5467 -0.666061 28.7788 13.8368 11.6705 -22.0179 -36.8299 -33.4051 53.6893 2.00724 -0.9272 1.90117 
4.41129 2.4127 -29.5959 2.00697 -19.4105 -13.4253 25.9141 -17.5783 -9.00973 17.0868 -0.959702 1.94505 2.04659 
6.97043 -17.7826 6.61581 4.36441 -17.3703 -10.6951 11.7341 -1.05938 -16.2838 6.50301 8.15672 -12.7574 3.78047 
-1.04599 -2.26961 5.65423 -0.214067 0.994232 -1.1196 -1.15805 -1.39842 -3.90074 2.96527 -3.88653 14.7443 0.744012 
-2.7547 -0.351303 -1.53551 -1.08642 -2.2199 5.3475 1.4694 4.62598 -3.90858 0.37835 1.45183 6.83429 -1.21479 
1.19563 -1.45588 0.4145 -0.530535 -0.725729 3.01097 0.722086 -1.97192 3.57871 0.230012 -1.28893 -0.399247 0.142156 
0.338491 0.443281 -0.936285 0.340102 -0.587007 1.22513 -0.406682 -0.04962 -0.699604 0.168895 -0.259534 -0.445573 0.0760372 
-0.183065 0.202522 0.400809 -0.0510233 -0.0912098 0.0683913 0.0371127 0.00843996 -0.158535 0.0484377 -0.0995906 0.857666 -0.161617 
0.428369 -0.319744 -0.848011 0.19057 -0.0522454 -0.540661 -0.050558 0.0965879 -0.0747626 -0.0642673 0.0518211 0.200306 -0.196426 
0.0386932 0.0823818 0.162319 -0.0172181 0.0240703 0.0673652 0.0510997 -0.0827488 -0.327116 0.0336104 -0.0686234 -0.146395 -0.0116843 
