0.15 0.0821 0.1618 0.1016 0.0976 0.1069 0.1827 0.0876 0.0937 0.1157 0.0808 0.132 0.1065 0.0791 0.0809 0.1342 0.0728 0.0761 0.0877 0.0884 0.0796 
0.25 0.0734 0.1456 0.092 0.0917 0.0981 0.1644 0.084 0.0824 0.1088 0.0753 0.119 0.0955 0.0715 0.0736 0.1208 0.0669 0.0685 0.0795 0.0825 0.0747 
0.35 0.0655 0.1291 0.0844 0.08 0.0844 0.1434 0.0724 0.0719 0.0935 0.0664 0.1037 0.0859 0.0629 0.0643 0.0982 0.0622 0.0619 0.0715 0.0729 0.0664 
0.45 0.0561 0.1091 0.0744 0.068 0.0689 0.1193 0.0663 0.0622 0.0813 0.058 0.0813 0.0739 0.0571 0.0555 0.0854 0.0544 0.0539 0.0634 0.0634 0.0573 
0.55 0.0444 0.0874 0.063 0.0548 0.0585 0.0965 0.0547 0.0506 0.0688 0.0519 0.0662 0.0621 0.0484 0.0473 0.0678 0.0481 0.0476 0.0527 0.0546 0.0504 
0.65 0.0394 0.0705 0.0532 0.0426 0.0458 0.0766 0.0511 0.0422 0.0575 0.0439 0.0515 0.0511 0.0389 0.0405 0.0596 0.0421 0.0384 0.0426 0.0433 0.0409 
0.75 0.0309 0.0559 0.0435 0.0334 0.0336 0.0592 0.0389 0.036 0.0465 0.0371 0.0379 0.0408 0.0321 0.0344 0.0439 0.0345 0.0327 0.0352 0.0324 0.0358 
0.85 0.0238 0.0412 0.0348 0.0231 0.0253 0.0441 0.0322 0.026 0.0353 0.0283 0.0265 0.0325 0.025 0.026 0.0324 0.0283 0.0271 0.0254 0.0269 0.0266 
0.95 0.0175 0.028 0.0246 0.0177 0.018 0.031 0.0248 0.0194 0.0254 0.0242 0.0181 0.0237 0.0194 0.021 0.0241 0.0203 0.0197 0.0191 0.0205 0.0216 
1.05 0.0141 0.0186 0.0195 0.0119 0.0121 0.022 0.0183 0.0143 0.0191 0.0174 0.0123 0.0162 0.0142 0.016 0.0169 0.0161 0.0145 0.0126 0.0134 0.0151 
1.15 0.0082 0.0114 0.0116 0.0077 0.0085 0.0122 0.0114 0.0086 0.0118 0.0098 0.0053 0.0111 0.0103 0.0105 0.0128 0.0105 0.0098 0.0087 0.0092 0.0109 
1.25 0.0048 0.0061 0.0063 0.004 0.0038 0.007 0.0068 0.005 0.0075 0.0063 0.0033 0.0056 0.0052 0.0048 0.0065 0.0063 0.005 0.0051 0.0051 0.0059 
1.35 0.002 0.0021 0.0033 0.002 0.0018 0.0031 0.0035 0.0021 0.004 0.0036 0.0011 0.0024 0.003 0.0036 0.0032 0.0031 0.0029 0.0028 0.0024 0.0029 
1.45 0.0009 0.0004 0.0014 0.001 0.0006 0.0015 0.0013 0.0007 0.0017 0.0011 0.0005 0.0012 0.0012 0.0011 0.001 0.0014 0.001 0.001 0.0007 0.0011 
1.55 0.0002 0.0002 0.0003 0.0002 0.0001 0.0001 0.0004 0.0003 0.0002 0.0002 -0 0.0002 0.0001 0.0003 0.0003 0.0005 0.0001 0.0002 0.0002 0.0002 
1.65 0 -0 -0 0 -0 0 0 0 -0 0 -0 0 -0 0 -0 -0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
