# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.283084 -----------------
#dely    BF
0.050  0.4520  0.0027
0.150  0.4220  0.0026
0.250  0.3770  0.0024
0.350  0.3433  0.0023
0.450  0.2809  0.0021
0.550  0.2439  0.0019
0.650  0.1954  0.0017
0.750  0.1518  0.0014
0.850  0.1058  0.0011
0.950  0.0815  0.0010
1.050  0.0656  0.0009
1.150  0.0493  0.0008
1.250  0.0312  0.0006
1.350  0.0186  0.0004
1.450  0.0071  0.0002
1.550  0.0041  0.0001
1.650  0.0013  0.0001
1.750 -0.0000 -0.0000
