# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.368778 -----------------
#dely    BF
0.050  0.6450  0.0040
0.150  0.6087  0.0039
0.250  0.5532  0.0038
0.350  0.4618  0.0034
0.450  0.3819  0.0030
0.550  0.3239  0.0028
0.650  0.2219  0.0021
0.750  0.1821  0.0019
0.850  0.1206  0.0014
0.950  0.0957  0.0012
1.050  0.0587  0.0008
1.150  0.0262  0.0004
1.250  0.0170  0.0003
1.350 -0.0013 -0.0000
1.450 -0.0023 -0.0001
1.550  0.0000  0.0000
1.650 -0.0032 -0.0001
1.750 -0.0021 -0.0002
