# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.34889 -----------------
#dely    BF    dB     BFVar
0.050  0.6105  0.0003  0.0043
0.150  0.5589  0.0003  0.0038
0.250  0.4958  0.0003  0.0032
0.350  0.4295  0.0002  0.0049
0.450  0.3599  0.0002  0.0024
0.550  0.2903  0.0002  0.0062
0.650  0.2283  0.0001  0.0034
0.750  0.1743  0.0001  0.0023
0.850  0.1265  0.0001  0.0030
0.950  0.0886  0.0001  0.0015
1.050  0.0590  0.0001  0.0010
1.150  0.0363  0.0000  0.0011
1.250  0.0205  0.0000  0.0009
1.350  0.0098  0.0000  0.0005
1.450  0.0029  0.0000  0.0005
1.550 -0.0004 -0.0000  0.0004
1.650 -0.0011 -0.0000  0.0004
1.750 -0.0007 -0.0000  0.0002
