# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.147187 -----------------
#dely    BF    dB     BFVar
0.050  0.4971  0.0038  0.0286
0.150  0.3971  0.0031  0.0341
0.250  0.2609  0.0022  0.0123
0.350  0.1509  0.0015  0.0058
0.450  0.0816  0.0009  0.0195
0.550  0.0394  0.0005  0.0024
0.650  0.0226  0.0003  0.0256
0.750  0.0095  0.0002  0.0010
0.850  0.0060  0.0001  0.0009
0.950  0.0029  0.0001  0.0016
1.050  0.0016  0.0001  0.0006
1.150  0.0012  0.0001  0.0009
1.250  0.0006  0.0000  0.0001
1.350  0.0003  0.0000  0.0001
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
