# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0911325 -----------------
#dely    BF    dB     BFVar
0.050  0.0654  0.0000  0.0033
0.150  0.0642  0.0000  0.0021
0.250  0.0644  0.0000  0.0030
0.350  0.0672  0.0000  0.0017
0.450  0.0683  0.0000  0.0026
0.550  0.0706  0.0000  0.0021
0.650  0.0708  0.0000  0.0021
0.750  0.0700  0.0001  0.0026
0.850  0.0671  0.0001  0.0013
0.950  0.0612  0.0001  0.0016
1.050  0.0563  0.0001  0.0010
1.150  0.0502  0.0001  0.0007
1.250  0.0419  0.0001  0.0010
1.350  0.0343  0.0000  0.0016
1.450  0.0265  0.0000  0.0008
1.550  0.0184  0.0000  0.0007
1.650  0.0109  0.0000  0.0006
1.750  0.0035  0.0000  0.0003
