# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.194298 -----------------
#dely    BF
0.050  0.2590  0.0021
0.150  0.2293  0.0019
0.250  0.1940  0.0017
0.350  0.2178  0.0020
0.450  0.1939  0.0019
0.550  0.1670  0.0017
0.650  0.1507  0.0016
0.750  0.1169  0.0013
0.850  0.1150  0.0014
0.950  0.0916  0.0012
1.050  0.0701  0.0010
1.150  0.0605  0.0010
1.250  0.0247  0.0004
1.350  0.0219  0.0004
1.450  0.0105  0.0002
1.550  0.0113  0.0003
1.650  0.0098  0.0004
1.750 -0.0010 -0.0001
