# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0731571 -----------------
#dely    BF
0.050  0.1297  0.0052
0.150  0.1101  0.0046
0.250  0.0898  0.0039
0.350  0.1074  0.0049
0.450  0.0988  0.0050
0.550  0.0516  0.0030
0.650  0.0418  0.0026
0.750  0.0286  0.0019
0.850  0.0287  0.0023
0.950  0.0172  0.0016
1.050  0.0159  0.0019
1.150  0.0119  0.0015
1.250  0.0014  0.0002
1.350 -0.0008 -0.0002
1.450 -0.0006 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
