# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.345618 -----------------
#dely    BF    dB     BFVar
0.050  0.5719  0.0003  0.0042
0.150  0.5314  0.0003  0.0031
0.250  0.4772  0.0003  0.0029
0.350  0.4193  0.0003  0.0039
0.450  0.3599  0.0002  0.0035
0.550  0.2957  0.0002  0.0025
0.650  0.2381  0.0002  0.0024
0.750  0.1849  0.0002  0.0014
0.850  0.1372  0.0001  0.0016
0.950  0.0975  0.0001  0.0039
1.050  0.0648  0.0001  0.0010
1.150  0.0411  0.0001  0.0008
1.250  0.0231  0.0000  0.0014
1.350  0.0111  0.0000  0.0008
1.450  0.0036  0.0000  0.0005
1.550  0.0003  0.0000  0.0002
1.650 -0.0007 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
