# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110691 -----------------
#dely    BF    dB     BFVar
0.050  0.2539  0.0024  0.0076
0.150  0.2303  0.0023  0.0134
0.250  0.2052  0.0022  0.0093
0.350  0.1642  0.0019  0.0105
0.450  0.1044  0.0013  0.0047
0.550  0.0709  0.0010  0.0053
0.650  0.0350  0.0006  0.0052
0.750  0.0207  0.0004  0.0025
0.850  0.0107  0.0002  0.0012
0.950  0.0063  0.0002  0.0011
1.050  0.0027  0.0001  0.0017
1.150  0.0016  0.0001  0.0003
1.250  0.0005  0.0000  0.0002
1.350  0.0003  0.0000  0.0001
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
