# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0637402 -----------------
#dely    BF
0.050  0.2084  0.0105
0.150  0.1505  0.0076
0.250  0.1669  0.0087
0.350  0.1315  0.0070
0.450  0.0548  0.0033
0.550  0.0133  0.0009
0.650 -0.0069 -0.0005
0.750 -0.0352 -0.0028
0.850 -0.0239 -0.0021
0.950 -0.0122 -0.0012
1.050  0.0055  0.0006
1.150 -0.0051 -0.0006
1.250 -0.0064 -0.0010
1.350 -0.0021 -0.0005
1.450 -0.0028 -0.0009
1.550  0.0011  0.0006
1.650  0.0000  0.0000
1.750  0.0000  0.0000
