# ICODE=321, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.4
# NSAMPLE=10000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.17, BARYON_FUDGE=0.666667
# ------- normalization=0.014475 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.11371 0.00411676 0.0325 0.285814 -0.0867697 0.17249 0.0279902
  0.25 0.100661 0.00384234 0.0269 0.267233 -0.0826994 0.157166 0.0265686
  0.35 0.0949543 0.00397341 0.0232 0.244328 -0.0789922 0.147752 0.0261943
  0.45 0.0686782 0.00327634 0.015 0.21841 -0.078751 0.127741 0.0192299
  0.55 0.0522791 0.00275608 0.0101 0.193194 -0.0766069 0.115428 0.013458
  0.65 0.0263524 0.00168857 0.0044 0.166968 -0.0730679 0.0898376 0.00958267
  0.75 0.014863 0.00105223 0.0021 0.14129 -0.062991 0.0714842 0.00636988
  0.85 0.00346159 0.000299629 0.0004 0.115554 -0.0605777 0.0579815 0.00605777
  0.95 -0.0144597 0.0016086 -0.0013 0.089905 -0.0589511 0.0411546 0.00333686
  1.05 -0.0151687 0.00230116 -0.001 0.0659253 -0.0515735 0.0333711 0.00151687
  1.15 -0.0207759 0.00479634 -0.0009 0.0433194 -0.0438603 0.0230843 0
  1.25 -0.0244054 0.00992747 -0.0006 0.0245847 -0.0406757 0.0162703 0
  1.35 -0.0267485 0.0238497 -0.0003 0.0112156 -0.0445808 0.00891615 0
