# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.178808 -----------------
#dely    BF
0.050  0.1913  0.0015
0.150  0.3079  0.0025
0.250  0.2027  0.0018
0.350  0.1673  0.0015
0.450  0.1687  0.0016
0.550  0.1313  0.0014
0.650  0.1354  0.0015
0.750  0.1093  0.0014
0.850  0.0918  0.0012
0.950  0.1046  0.0016
1.050  0.0550  0.0009
1.150  0.0521  0.0010
1.250  0.0009  0.0000
1.350  0.0534  0.0014
1.450  0.0132  0.0004
1.550  0.0079  0.0003
1.650 -0.0035 -0.0003
1.750 -0.0014 -0.0002
