# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.378214 -----------------
#dely    BF    dB     BFVar
0.050  0.6345  0.0003  0.0050
0.150  0.5817  0.0003  0.0054
0.250  0.5168  0.0003  0.0048
0.350  0.4434  0.0002  0.0052
0.450  0.3733  0.0002  0.0041
0.550  0.3053  0.0002  0.0037
0.650  0.2438  0.0002  0.0034
0.750  0.1925  0.0001  0.0021
0.850  0.1466  0.0001  0.0022
0.950  0.1104  0.0001  0.0018
1.050  0.0806  0.0001  0.0010
1.150  0.0566  0.0001  0.0007
1.250  0.0393  0.0001  0.0008
1.350  0.0258  0.0000  0.0004
1.450  0.0164  0.0000  0.0014
1.550  0.0093  0.0000  0.0003
1.650  0.0047  0.0000  0.0003
1.750  0.0012  0.0000  0.0009
