# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.358422 -----------------
#dely    BF    dB     BFVar
0.050  0.6116  0.0004  0.0057
0.150  0.5657  0.0003  0.0069
0.250  0.5018  0.0003  0.0043
0.350  0.4311  0.0003  0.0039
0.450  0.3618  0.0003  0.0032
0.550  0.2947  0.0002  0.0045
0.650  0.2329  0.0002  0.0029
0.750  0.1795  0.0002  0.0031
0.850  0.1336  0.0001  0.0019
0.950  0.0971  0.0001  0.0015
1.050  0.0670  0.0001  0.0010
1.150  0.0451  0.0001  0.0012
1.250  0.0292  0.0000  0.0005
1.350  0.0175  0.0000  0.0013
1.450  0.0100  0.0000  0.0004
1.550  0.0045  0.0000  0.0010
1.650  0.0011  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
