# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.306033 -----------------
#dely    BF    dB     BFVar
0.050  0.4963  0.0002  0.0064
0.150  0.4559  0.0002  0.0067
0.250  0.4129  0.0002  0.0039
0.350  0.3667  0.0002  0.0054
0.450  0.3108  0.0001  0.0060
0.550  0.2621  0.0001  0.0067
0.650  0.2102  0.0001  0.0034
0.750  0.1678  0.0001  0.0023
0.850  0.1269  0.0001  0.0039
0.950  0.0927  0.0001  0.0017
1.050  0.0650  0.0001  0.0011
1.150  0.0424  0.0000  0.0015
1.250  0.0261  0.0000  0.0014
1.350  0.0149  0.0000  0.0010
1.450  0.0071  0.0000  0.0007
1.550  0.0022  0.0000  0.0004
1.650  0.0004  0.0000  0.0020
1.750 -0.0001 -0.0000  0.0002
