# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0330044 -----------------
#dely    BF
0.050 -0.0306 -0.0000
0.150 -0.0328 -0.0000
0.250 -0.0302 -0.0000
0.350 -0.0296 -0.0000
0.450 -0.0269 -0.0000
0.550 -0.0253 -0.0000
0.650 -0.0246 -0.0000
0.750 -0.0238 -0.0000
0.850 -0.0212 -0.0000
0.950 -0.0180 -0.0000
1.050 -0.0187 -0.0000
1.150 -0.0144 -0.0000
1.250 -0.0122 -0.0000
1.350 -0.0093 -0.0000
1.450 -0.0062 -0.0000
1.550 -0.0042 -0.0000
1.650 -0.0018 -0.0000
1.750 -0.0003 -0.0000
