# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.112581 -----------------
#dely    BF    dB     BFVar
0.050  0.1349  0.0001  0.0028
0.150  0.1257  0.0001  0.0023
0.250  0.1161  0.0001  0.0018
0.350  0.1103  0.0001  0.0017
0.450  0.1009  0.0001  0.0026
0.550  0.0921  0.0001  0.0013
0.650  0.0815  0.0001  0.0020
0.750  0.0733  0.0001  0.0018
0.850  0.0636  0.0001  0.0013
0.950  0.0542  0.0001  0.0012
1.050  0.0451  0.0000  0.0012
1.150  0.0368  0.0000  0.0009
1.250  0.0295  0.0000  0.0010
1.350  0.0231  0.0000  0.0013
1.450  0.0172  0.0000  0.0006
1.550  0.0121  0.0000  0.0005
1.650  0.0072  0.0000  0.0005
1.750  0.0023  0.0000  0.0002
