# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.0180394 -----------------
#dely    BF
0.050 -0.2148 -0.0013
0.150 -0.1672 -0.0011
0.250 -0.1563 -0.0010
0.350 -0.0623 -0.0004
0.450 -0.0525 -0.0004
0.550 -0.0018 -0.0000
0.650  0.0513  0.0005
0.750  0.1033  0.0010
0.850  0.0779  0.0008
0.950  0.1446  0.0017
1.050  0.0934  0.0012
1.150  0.1120  0.0017
1.250  0.0905  0.0016
1.350  0.0494  0.0010
1.450  0.0455  0.0011
1.550  0.0408  0.0012
1.650  0.0200  0.0008
1.750  0.0066  0.0005
