# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.216351 -----------------
#dely    BF    dB     BFVar
0.050  0.2560  0.0001  0.0025
0.150  0.2396  0.0001  0.0016
0.250  0.2239  0.0001  0.0014
0.350  0.2089  0.0001  0.0018
0.450  0.1922  0.0001  0.0019
0.550  0.1758  0.0001  0.0015
0.650  0.1584  0.0001  0.0018
0.750  0.1414  0.0001  0.0029
0.850  0.1238  0.0001  0.0012
0.950  0.1062  0.0001  0.0013
1.050  0.0894  0.0001  0.0009
1.150  0.0730  0.0001  0.0011
1.250  0.0591  0.0001  0.0010
1.350  0.0451  0.0001  0.0009
1.450  0.0328  0.0001  0.0005
1.550  0.0218  0.0000  0.0004
1.650  0.0124  0.0000  0.0009
1.750  0.0039  0.0000  0.0003
