# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0779335 -----------------
#dely    BF    dB     BFVar
0.050  0.1345  0.0004  0.0020
0.150  0.1276  0.0004  0.0024
0.250  0.1166  0.0004  0.0034
0.350  0.1048  0.0004  0.0027
0.450  0.0881  0.0003  0.0026
0.550  0.0706  0.0003  0.0022
0.650  0.0527  0.0003  0.0018
0.750  0.0376  0.0002  0.0033
0.850  0.0235  0.0002  0.0010
0.950  0.0141  0.0001  0.0011
1.050  0.0065  0.0001  0.0009
1.150  0.0028  0.0000  0.0005
1.250  0.0004  0.0000  0.0003
1.350 -0.0002 -0.0000  0.0002
1.450 -0.0003 -0.0000  0.0001
1.550 -0.0001 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
