# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.211025 -----------------
#dely    BF    dB     BFVar
0.050  0.2896  0.0002  0.0022
0.150  0.2702  0.0002  0.0046
0.250  0.2480  0.0002  0.0029
0.350  0.2264  0.0001  0.0020
0.450  0.2028  0.0001  0.0041
0.550  0.1764  0.0001  0.0026
0.650  0.1542  0.0001  0.0030
0.750  0.1298  0.0001  0.0028
0.850  0.1080  0.0001  0.0038
0.950  0.0877  0.0001  0.0017
1.050  0.0679  0.0001  0.0012
1.150  0.0516  0.0001  0.0016
1.250  0.0373  0.0000  0.0015
1.350  0.0265  0.0000  0.0012
1.450  0.0172  0.0000  0.0011
1.550  0.0101  0.0000  0.0006
1.650  0.0051  0.0000  0.0004
1.750  0.0014  0.0000  0.0004
