           0.05         0.3932         0.0925         0.1479         0.3627         0.0628         0.1264         0.2252          0.418         0.1987         0.0894         0.2329         0.0961         0.1088         0.4131          0.233         0.1767         0.1479         0.4912         0.2967         0.0619
           0.15         0.1401         0.1862         0.0524         0.0201         0.0435         0.0821         0.1804           0.12         0.2274         0.0466         0.0318         0.3417         0.1003         0.2353         0.0586         0.2466         0.1166         0.1954         0.1208         0.0752
           0.25         0.0246         0.0987         0.0882          0.127         0.1237         0.0743         0.0934         0.1517         0.2153         0.1029         0.1018         0.0381         0.1332          0.296         0.1786         0.1095         0.1224         0.2501         0.1679         0.1267
           0.35          0.092         0.1053         0.0848         0.0519         0.0867         0.0583         0.1785         0.2595         0.0255         0.1304         0.1967         0.0388         0.1058         0.2901         0.0303         0.2003              0         0.0566         0.1232          0.123
           0.45         0.1217         0.2441         0.1098         0.0827         0.0845         0.1073         0.1593         0.2114         0.0484         0.0728         0.0763         0.0491         0.1632         0.0846         0.0991         0.1332         0.1958         0.1353          0.038         0.0829
           0.55         0.1516              0         0.0624         0.0917         0.1359         0.0527         0.0437              0         0.0128         0.0138         0.0485              0         0.0727         0.0966         0.1314          0.077              0         0.2294          0.129         0.0771
           0.65         0.1146         0.0425              0         0.1135         0.0696         0.1028         0.0246         0.0504         0.0392              0         0.0229         0.1172         0.1176         0.0765         0.0226         0.0898         0.1257         0.0723         0.1178         0.0209
           0.75          0.102         0.1888              0         0.0591         0.0408          0.016              0              0         0.0498         0.0389              0              0         0.0645              0         0.0157         0.0955              0         0.1387              0              0
           0.85              0              0         0.0555         0.0485              0         0.0142              0         0.0278              0              0         0.0667         0.0685          0.121         0.1149         0.0326              0         0.0549              0         0.0404         0.0511
           0.95         0.0213              0              0         0.0819              0              0              0         0.0223              0         0.0626              0              0         0.0266              0              0              0         0.0331         0.0955              0         0.0332
           1.05              0              0              0              0              0              0         0.0225              0         0.0154         0.0762         0.0272              0              0         0.0669         0.0244          0.047         0.0376         0.0713              0              0
           1.15              0              0              0              0              0              0              0              0              0              0         0.0323              0              0          0.075              0              0              0              0              0              0
           1.25              0         0.0416              0              0              0              0              0              0              0          0.076         0.0614         0.0214              0         0.0265         0.0141              0              0              0         0.0145              0
           1.35              0              0              0              0              0              0              0              0              0              0         0.0097              0              0              0              0              0              0              0              0              0
           1.45              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.55              0              0              0              0              0              0              0              0              0              0              0              0         0.0201              0              0              0              0              0              0              0
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
