# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.241312 -----------------
#dely    BF    dB     BFVar
0.050  0.3217  0.0002  0.0015
0.150  0.3031  0.0002  0.0033
0.250  0.2807  0.0002  0.0014
0.350  0.2571  0.0002  0.0020
0.450  0.2326  0.0002  0.0021
0.550  0.2060  0.0002  0.0017
0.650  0.1791  0.0002  0.0035
0.750  0.1516  0.0002  0.0018
0.850  0.1276  0.0001  0.0015
0.950  0.1034  0.0001  0.0012
1.050  0.0806  0.0001  0.0016
1.150  0.0613  0.0001  0.0012
1.250  0.0439  0.0001  0.0009
1.350  0.0309  0.0001  0.0011
1.450  0.0194  0.0000  0.0007
1.550  0.0104  0.0000  0.0004
1.650  0.0034  0.0000  0.0002
1.750  0.0002  0.0000  0.0000
