# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0215061 -----------------
#dely    BF
0.050 -0.0563 -0.0053
0.150 -0.0462 -0.0041
0.250 -0.0404 -0.0038
0.350 -0.0491 -0.0049
0.450 -0.0282 -0.0030
0.550 -0.0068 -0.0009
0.650 -0.0032 -0.0004
0.750 -0.0031 -0.0004
0.850  0.0069  0.0013
0.950  0.0048  0.0010
1.050 -0.0050 -0.0011
1.150  0.0045  0.0016
1.250  0.0028  0.0016
1.350  0.0046  0.0020
1.450 -0.0002 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
