# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.261442 -----------------
#dely    BF
0.050  0.3875  0.0004
0.150  0.3649  0.0004
0.250  0.3320  0.0003
0.350  0.2998  0.0003
0.450  0.2650  0.0003
0.550  0.2286  0.0003
0.650  0.1899  0.0002
0.750  0.1544  0.0002
0.850  0.1211  0.0002
0.950  0.0929  0.0002
1.050  0.0676  0.0001
1.150  0.0465  0.0001
1.250  0.0311  0.0001
1.350  0.0181  0.0001
1.450  0.0100  0.0000
1.550  0.0040  0.0000
1.650  0.0009  0.0000
1.750  0.0000  0.0000
