# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0804928 -----------------
#dely    BF    dB     BFVar
0.050  0.1982  0.0005  0.0090
0.150  0.1746  0.0005  0.0069
0.250  0.1430  0.0004  0.0059
0.350  0.1050  0.0003  0.0035
0.450  0.0699  0.0003  0.0052
0.550  0.0449  0.0002  0.0028
0.650  0.0292  0.0002  0.0045
0.750  0.0172  0.0001  0.0010
0.850  0.0096  0.0001  0.0011
0.950  0.0059  0.0001  0.0004
1.050  0.0036  0.0000  0.0003
1.150  0.0020  0.0000  0.0001
1.250  0.0011  0.0000  0.0001
1.350  0.0005  0.0000  0.0001
1.450  0.0002  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
