  3.75 -5.193e-02
 11.25  1.061e-02
 18.75  2.380e-02
 26.25  1.857e-02
 33.75  1.083e-02
 41.25  5.609e-03
 48.75  1.612e-03
 56.25 -5.170e-04
 63.75 -7.463e-04
 71.25 -4.777e-03
 78.75 -4.898e-03
 86.25 -5.090e-03
 93.75 -3.222e-03
101.25 -6.030e-03
108.75 -5.057e-03
116.25 -5.523e-03
123.75 -3.786e-03
131.25 -4.915e-03
138.75 -6.376e-03
146.25 -6.272e-03
153.75 -5.461e-03
161.25 -3.885e-03
168.75 -5.091e-03
176.25 -3.210e-03
# norm=-0.00729851, Npairs=1e+06, Nab=1.67398e+06
<cthetaB>=0.0060643, v2c=-0.000275991, v2s=0.000119198
# double tau 12.0
# double etaG 1.7
# double ptmin 100.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 1
# double NMILLIONPAIRS 1
