  3.75 -7.150e-02
 11.25 -3.592e-02
 18.75 -4.156e-03
 26.25  8.573e-03
 33.75  9.438e-03
 41.25  8.700e-03
 48.75  7.500e-03
 56.25  7.320e-03
 63.75  5.326e-03
 71.25  4.494e-03
 78.75  3.012e-03
 86.25  4.379e-03
 93.75  2.256e-03
101.25  2.310e-03
108.75  1.179e-03
116.25  1.628e-03
123.75  1.633e-03
131.25  1.350e-03
138.75  1.654e-03
146.25  7.619e-04
153.75  1.251e-03
161.25  1.023e-04
168.75  7.580e-04
176.25  2.114e-04
# norm=-0.00494009, Npairs=1e+06, Nab=1.65256e+06
<cthetaB>=-0.0107768, v2c=7.2371e-05, v2s=8.46973e-05
# double tau 12.0
# double etaG 1.7
# double ptmin 100.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 1
# double NMILLIONPAIRS 1
