  3.75  1.176e-01
 11.25  5.728e-02
 18.75  2.683e-02
 26.25  1.036e-02
 33.75 -2.649e-03
 41.25 -6.162e-03
 48.75 -8.612e-03
 56.25 -1.297e-02
 63.75 -1.380e-02
 71.25 -1.307e-02
 78.75 -1.456e-02
 86.25 -1.402e-02
 93.75 -1.385e-02
101.25 -1.353e-02
108.75 -1.244e-02
116.25 -1.224e-02
123.75 -1.285e-02
131.25 -1.243e-02
138.75 -1.157e-02
146.25 -1.112e-02
153.75 -1.140e-02
161.25 -1.093e-02
168.75 -1.049e-02
176.25 -1.019e-02
# norm=-0.00219764, Npairs=1e+06, Nab=1.67006e+06
<cthetaB>=0.0343031, v2c=0.000768386, v2s=-0.000106345
# double tau 10.0
# double etaG 1.7
# double ptmin 100.0
# double ymax 1.0
# double RHBT 13.0
# double NMILLIONPAIRS 1
# double NMILLIONPAIRS 1
