# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0690067 -----------------
#dely    BF    dB     BFVar
0.050  0.1166  0.0013  0.0039
0.150  0.1062  0.0012  0.0036
0.250  0.0991  0.0012  0.0060
0.350  0.0823  0.0011  0.0059
0.450  0.0737  0.0010  0.0033
0.550  0.0586  0.0009  0.0034
0.650  0.0441  0.0008  0.0125
0.750  0.0361  0.0007  0.0081
0.850  0.0279  0.0006  0.0021
0.950  0.0198  0.0005  0.0018
1.050  0.0135  0.0005  0.0010
1.150  0.0080  0.0004  0.0009
1.250  0.0027  0.0002  0.0004
1.350  0.0013  0.0001  0.0003
1.450  0.0003  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
