# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.1192, SIGMA_HAD=0.502633
# NSAMPLE=10000000, Tblast=83.3147, UPERPblast(x,y)=(0.7047,0.7047)
# SOVERUD=0.8231, QUARK_ENTROPY_RATIO=0.2026, BARYON_FUDGE=0.7535
# ------- normalization=0.00620097 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0147  0.0001  0.0021  0.0044  0.0082
0.150  0.0134  0.0000  0.0022  0.0047  0.0065
0.250  0.0102  0.0000  0.0017  0.0042  0.0044
0.350  0.0067  0.0000  0.0014  0.0036  0.0017
0.450  0.0036  0.0000  0.0015  0.0026 -0.0005
0.550  0.0030  0.0000  0.0013  0.0025 -0.0008
0.650  0.0023  0.0000  0.0008  0.0019 -0.0004
0.750  0.0022  0.0000  0.0009  0.0014 -0.0002
0.850  0.0016  0.0000  0.0005  0.0010  0.0001
0.950  0.0015  0.0000  0.0005  0.0008  0.0003
1.050  0.0012  0.0000  0.0004  0.0004  0.0003
1.150  0.0008  0.0000  0.0004  0.0003  0.0002
1.250  0.0004  0.0000  0.0001  0.0002  0.0001
1.350  0.0002  0.0000  0.0001  0.0001  0.0000
1.450  0.0001  0.0000  0.0000  0.0000 -0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
