# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0469269 -----------------
#dely    BF    dB     BFVar
0.050  0.0292  0.0000  0.0040
0.150  0.0282  0.0000  0.0023
0.250  0.0319  0.0000  0.0036
0.350  0.0360  0.0000  0.0039
0.450  0.0375  0.0000  0.0037
0.550  0.0396  0.0000  0.0017
0.650  0.0417  0.0000  0.0018
0.750  0.0401  0.0000  0.0020
0.850  0.0376  0.0000  0.0015
0.950  0.0339  0.0000  0.0013
1.050  0.0292  0.0000  0.0010
1.150  0.0242  0.0000  0.0007
1.250  0.0193  0.0000  0.0008
1.350  0.0153  0.0000  0.0007
1.450  0.0116  0.0000  0.0004
1.550  0.0080  0.0000  0.0003
1.650  0.0046  0.0000  0.0002
1.750  0.0014  0.0000  0.0001
