# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0638075 -----------------
#dely    BF
0.050 -0.1135 -0.0001
0.150 -0.1032 -0.0001
0.250 -0.0942 -0.0001
0.350 -0.0780 -0.0001
0.450 -0.0625 -0.0001
0.550 -0.0511 -0.0001
0.650 -0.0380 -0.0001
0.750 -0.0276 -0.0000
0.850 -0.0212 -0.0000
0.950 -0.0135 -0.0000
1.050 -0.0121 -0.0000
1.150 -0.0078 -0.0000
1.250 -0.0063 -0.0000
1.350 -0.0046 -0.0000
1.450 -0.0027 -0.0000
1.550 -0.0009 -0.0000
1.650 -0.0005 -0.0000
1.750 -0.0002 -0.0000
